paperId:ID(Paper),title
0111111,"Large B-Fields and Noncommutative Solitons"
9311065,"Light-Cone Quantization of Gauge Fields"
0303122,"Lorentz and CPT symmetries in commutative and noncommutative spacetime"
9912150,"M-Theory on S^1/Z_2 : New Facts from a Careful Analysis"
9310121,"W-Infinity Symmetry of the Nambu-Goto String in 4 Dimensions"
0003172,"Gravitational anomalies in a dispersive approach"
9702130,"Maximal Acceleration Corrections to the Lamb Shift of One-Electron Atoms"
0106047,"Superluminal Noncommutative Photons"
9605189,"An Auxiliary Differential Measure for $SU(3)$"
0202179,"On solvable models of type IIB superstring in NS-NS and R-R plane wave backgrounds"
9705073,"Towards the Realistic Gluodynamics String Perturbative Gluons Contribution to the String Effective Action"
9209013,"The String Universe: High $T_c$ Superconductor or Quantum Hall Conductor?"
0108104,"Derivative corrections to Dirac-Born-Infeld and Chern-Simon actions from Non-commutativity"
9710066,"Gauge principles for multi-superparticles"
9404066,"Locating Overlap Information in Quantum Systems"
9803116,"BPS Branes in Supergravity"
9601100,"Poincare Algebra in Chiral QCD_2"
0205225,"Rigorous proof of attractive nature for Casimir force of p-odd hypercube"
9702087,"Non-Linear Electrodynamics: Zeroth and First Laws of Black Hole Mechanics"
9702110,"String-Unification, Universal One-Loop Corrections and Strongly Coupled Heterotic String Theory"
9310114,"Faster than light photons and charged black holes"
0209137,"Chiral Anomaly on Fuzzy 2-Sphere"
0302114,"Holography and the Deligne Conjecture"
9901026,"Possible quantum instability of primordial black holes"
9407173,"Toward One-Loop Tunneling Rates of Near-Extremal Magnetic Black Hole Pair-Production"
9509138,"Thermodynamics of an Anyon System"
9905210,"Bent Domain Walls as Braneworlds"
9201060,"Lax Pair Formulation of the W-gravity Theories in two Dimensions"
9411105,"Diffeomorphisms, Noether Charges and Canonical Formalism in 2D Dilaton Gravity"
9405017,"Superspace Supervortices"
9812074,"New Superparticle Models Outside the HLS Supersymmetry Scheme"
9312142,"Quantum Hall effect from soliton equation"
9909216,"g-function flow in perturbed boundary conformal field theories"
0003003,"A Quantum field theory of dyons"
9603111,"Root Systems and Boundary Bootstrap"
9410048,"The Moyal bracket and the dispersionless limit of the KP hierarchy"
9304156,"Aspects of Non-Abelian Toda Theories"
9412221,"Field theory of anyons in the lowest Landau level"
0102056,"(1 + p)-Dimensional Open D(p - 2) Brane Theories"
9610102,"Off-Shell Formulation of N=2 Non-Linear Sigma-Models"
9910143,"Anomaly cancellation in D=4, N=1 orientifolds and linear/chiral multiplet duality"
0010032,"Diluting Gravity with Compact Hyperboloids"
0303130,"Joint Description of Periodic SL(2,R) WZNW Model and Its Coset Theories"
9310082,"Integrable N = 2 Landau-Ginzburg Theories from Quotients of Fusion Rings"
9610083,"BRST Formulation of Partition Function Constraints"
9312104,"The Verlinde Algebra And The Cohomology Of The Grassmannian"
0008061,"On the Dimensional Reduction Procedure"
9808183,"Effective Action for Membrane Dynamics in DLCQ $M$ theory on a Two-torus"
9202018,"Jones Polynomials for Intersecting Knots as Physical States of Quantum Gravity"
9404146,"Phase Space Structure of Non-Abelian Chern-Simons Particles"
9502156,"Gauge theory renormalizations from the open bosonic string"
0010006,"Topological Charge of U(1) Instantons"
9710004,"Orientifolds: The Unique Personality Of Each Spacetime Dimension"
9902190,"On the Thermodynamics of a Gas of AdS Black Holes and the Quark-Hadron Phase Transition"
9703200,"The Low Energy Limit of the Chern-Simons Theory Coupled to Fermions"
0003227,"Noncommutative Gauge Theory, Divergences and Closed Strings"
0201144,"Hermitian Analyticity, IR/UV Mixing and Unitarity of Noncommutative Field Theories"
0207258,"Relaxation of the cosmological constant in a movable brane world"
0012238,"Testable scenario for Relativity with minimum-length"
9806211,"Normalization of the chiral condensate in the massive Schwinger model"
0104183,"The formulation of the Chern-Simons action for general compact Lie groups using Deligne cohomology"
9311074,"Integrability in Hamiltonian Chern-Simons theory"
9511148,"Cancellation of quantum mechanical higher loop contributions to the gravitational chiral anomaly"
9511135,"On the regularization scheme and gauge choice ambiguities in topologically massive gauge theories"
0304085,"Bosonic string theory in background fields by canonical methods"
9709182,"The Faddeev-Popov trick in the presence of boundaries"
0109056,"Holography and two phases of the QCD vacuum"
9812002,"Comment on anomaly matching in N=1 supersymmetric QCD"
9401032,"Geometrical action for $w_nfty$ algebra as a reduced symplectic Chern-Simons theory"
9511043,"D-brane dynamics"
0211094,"Exact conserved quantities on the cylinder I: conformal case"
0008185,"5-Dimensional Warped Cosmological Solutions With Radius Stabilization by a Bulk Scalar"
0009116,"An alternative formulation of classical electromagnetic duality"
0208154,"Domain walls of N=2 supergravity in five dimensions from hypermultiplet moduli spaces"
0301248,"Quantum Theory of Noncommutative Fields"
9609011,"On Non-Abelian Thomas-Fermi Screening"
9208009,"A Geometrical Approach to Time-Dependent Gauge-Fixing"
9510015,"q-Schrodinger Equations for V=u^2+ 1/u^2 and Morse Potentials in terms of the q-canonical Transformation"
9309023,"Inflation Deflation and Frame-Independence in String Cosmology"
0304045,"Tachyon Effective Actions In Open String Theory"
0008005,"Loop Variables and Gauge Invariant Interactions - II"
0105098,"Tachyon condensation in boundary string field theory at one loop"
9511153,"On Covariant Derivatives and Gauge Invariance in the Proper Time Formalism for String Theory"
0206050,"Gravitational Lorentz Violations from M-Theory"
9809126,"Equivalence Principle: Tunnelling, Quantized Spectra and Trajectories from the Quantum HJ Equation"
9910100,"Gauge Spinors and String Duality"
0008032,"Spin 1/2 bosons etc in a theory with Lorentz violation"
9206083,"Fitting the Quark and Lepton Masses in String Theories"
9904157,"The Complete Brane Solution in D-dimensional Coupled Gravity System"
0010128,"Functional Callan-Symanzik equation"
0001001,"Compactification, Geometry and Duality: N=2"
9307020,"Scaling Self-Similar Formulation of the String Equations of the Hermitian Matrix Model"
0212302,"Bootstrapping Perturbative Perfect Actions"
9405141,"Duality and the Fractional Quantum Hall Effect"
0012246,"Cosmology of Dilatonic Brane World"
9207100,"Thermal Reservoir coupled to External Field and Quantum Dissipation"
0210235,"Generation of 4d Gauge Theory and Gravity from their 3d versions--Asymptotic Disappearance of Space and Time (ADST) Scenario--"
9404037,"Gauged W Algebras"
9406126,"4-dimensional dilaton black holes with cosmological constant"
9210127,"A Note on the Green - Schwarz Mechanism in Open - String Theories"
9310128,"Functional determinants on regions of the plane and sphere"
9809080,"Kinks versus fermions or the 2D sine-Gordon versus massive Thirring models, at nonzero temperature and chemical potential"
9803248,"Inverse scattering and solitons in $A_{n-1}$ affine Toda field theories II"
9508114,"Static spherically symmetric monopole solutions in the presence of a dilaton field"
0011185,"Stable Non-BPS States and Their Holographic Duals"
9812122,"On the Effective Potential for Local Composite Operators"
9209067,"A Note on Representations of the $w_nfty$ Algebra"
9711065,"Dimensional reduction of the chiral-continous Gross-Neveu model"
9605029," On the Exact Quantum Integrability of the Membrane"
9507033,"Duality in N=1, D=10 Superspace and Supergravity with Tree Level Superstring Corrections"
9610098,"Generalized action principle and extrinsic geometry for N=1 superparticle"
9707002,"D-Particles, D-Instantons, and A Space-Time Uncertainty Principle in String Theory"
9912005,"Quantum Mass Correction of Solitons in (1+1)D via Numerical Methods"
9912272,"Twisted Bundles on Noncommutative $T^4$ and D-brane Bound States"
