paperId:ID(Paper),title
0203238,"NS5-branes in IIA supergravity and gravitational anomalies"
0003149,"BRST Invariance and Renormalisability of the SU(2)$imes$U(1) Electroweak Theory with Massive W Z Bosons"
9312138,"On the Heat Kernel in Covariant Background Gauge"
9710085,"On exact solutions to quantum N=2 gauge theories"
9502073,"On the harmonic superspace geometry of $(4,4)$ supersymmetric sigma models with torsion"
9204083,"Two Dimensional Gauge Theories Revisited"
9210065,"Some Computations in Background Independent Open-String Field Theory"
0005209,"The Trans-Planckian Problem of Inflationary Cosmology"
0211138,"Supergravity, Supermembrane and M(atrix) model on PP-Waves"
0104096,"Spectral flow of chiral fermions in nondissipative Yang-Mills gauge field backgrounds"
0106073,"The Maldacena Conjecture and Rehren Duality"
9602038,"2d, N=2 and N=4 supergravity and the Liouville theory in superspace"
9611031,"Dirac Quantization of Two-Dimensional Dilaton Gravity Minimally Coupled to N Massless Scalar Fields"
0101171,"Instanton molecules at high temperature - the Georgi-Glashow model and beyond"
9812125,"Isotropic Forms of Dynamics in the Relativistic Direct Interaction Theory"
9512128,"Instantons in Burgers Equation"
0012004,"Pointlike Hopf defects in Abelian projections"
9411011,"Lattice electrons in constant magnetic field: Bethe like ansatz"
9902123,"Chern-Simons Theories in the AdS/CFT Correspondence"
9407022,"Smooth Non-Abelian Bosonization"
9604069,"Effective Theory for Parity Conserving $QED_3$"
9611080,"Reconstruction of SU(5) Grand Unified Model In Noncommutative Geometry Approach"
0011013,"Chern-Simons Hadronic Bag from Quenched Large-N QCD"
9708071,"Gauge theories with graded differential Lie algebras"
9804182,"On the Breaking of Conformal Symmetry in the AdS/CFT Correspondence"
9905195,"Ramond-Ramond Couplings on Brane-Antibrane Systems"
9710115,"Supersymmetry Breaking with Periodic Potentials"
9610208,"Solution of the odderon problem for arbitrary conformal weights"
9707053,"A class of non-singular gravi-dilaton backgrounds"
9907135,"Self-interaction effects on screening in three-dimensional QED"
0004164,"Covariant symplectic structure of the complex Monge-Ampere equation"
9712237,"Back Reaction to Rotating Detector"
0201042,"Brane factories"
9603158,"Dynamical Supersymmetry Breaking on Quantum Moduli Spaces"
9810076,"Alternative bi-Hamiltonian structures for WDVV equations of associativity"
9706111,"Membrane Solitons as Solitary Waves of Non-Linear Strings Dynamics"
0002082,"N=2 Supersymmetric Kinks and real algebraic curves"
0002224,"A Novel Superstring in Four Dimensions and Grand Unification"
9906005,"On structure of solutions of 1-dimensional 2-body problem in Wheeler-Feynman electrodynamics"
0301054,"Free Fields Dynamics in the Generalized AdS (Super)Space"
9406149,"Bosonic construction of vertex operator para-algebras from symplectic affine Kac-Moody algebras"
9207073,"Integrable N=2 Supersymmetric Field Theories"
0210168,"Metric Building of pp Wave Orbifold Geometries"
0011100,"A spinor-like representation of the contact superconformal algebra K(4)"
9503178,"Bosonic Realization of Boundary Operators in $SU(2)$-invariant Thirring Model"
9405149,"Comment on gauge choices and physical variables in QED"
9911121,"Composite antisymmetric-tensor Nambu-Goldstone bosons in a four-fermion interaction model and the Higgs mechanism"
0204029,"Supersymmetry of gravitational ground states"
0202143,"Bogolubovs chain of equations method for temperature Wightman functions in thermodynamics of relativistic phase transition"
9409158,"Quantum Corrections to Black Hole Entropy in String Theory"
0001138,"Four-point functions in N=2 superconformal field theories"
9702172,"Quantization of Infinitely Reducible Generalized Chern-Simons Actions in Two Dimensions"
9507158,"Fivebranes, Membranes and Non-Perturbative String Theory"
9407129,"Natural Symmetries of the Yang-Mills Equations"
0203169,"Correlation functions of the XXZ spin-1/2 Heisenberg chain at the free fermion point from their multiple integral representations"
9312029,"A Soluble Model for Scattering and Decay in Quaternionic Quantum Mechanics II: Scattering"
0201236,"Gauge Theories on Bound States of Fractional Branes"
0011283,"Spin(p+1,p+1) Covariant Dp-brane Bound States"
9408157,"Matrix Realization of Gauge Theory on Discrete Group $Z_2$"
9306132,"A New Symmetry for QED"
9608167,"Different D-brane Interactions"
9212086,"Hirotas Solitons in the Affine and the Conformal Affine Toda Models"
9708033,"Algebraic Structure in Non-Orientable Open-Closed String Field Theories"
9301112,"On Integrable c<1 Open--Closed String Theory"
9912092,"Renormalization in quantum field theory and the Riemann-Hilbert problem I: the Hopf algebra structure of graphs and the main theorem"
9508014,"Anisotropy beta functions"
9606191,"More on softly broken N=2 QCD"
9803161,"Phase Transition in a Self--Gravitating Planar Gas"
0103138,"Fermion vacuum energies in brane world models"
9902036,"Strongly Coupled Lattice Gauge Theories and Antiferromagnetic Spin Systems"
9706095,"S-Duality and Global Symmetries in N=2 Supersymmetric Field Theory"
9302121,"Multiple Chern-Simons Fields on a Torus"
0110006,"Fuzzy Physics"
9808031,"Strings and string breaking in 2+1 dimensional nonabelian theories"
0112195,"N=2 four-dimensional gauge theories from fractional branes"
9904094,"Non-perturbative Thermodynamics in Matrix String Theory"
0002156,"The Fefferman-Graham Ambiguity and AdS Black Holes"
9806245,"Evaporation of Schwarzschild Black Hole in the Large N Matrix Theory"
9702168,"Subleading contributions from instanton corrections in N = 2 supersymmetric black hole entropy"
0102189,"Pedagogical Reflections on Color Confinement in Chromostatics"
9810107,"Entropic C-theorems in free and interacting two-dimensional field theories"
0011267,"BRS-Chern-Simons forms and cyclic homology"
9705172,"Brane dynamics for treatment of cosmic strings and vortons"
9912105,"T-Duality and Conformal Invariance at Two Loops"
9412234,"Introductory Lectures on Low Energy Supersymmetry"
9907126,"Elastic Parton-Parton Scattering from AdS/CFT"
0007138,"Dissipation and quantization"
9702017,"N=1, D=3 Superanyons, osp(2|2) and the Deformed Heisenberg Algebra"
9307144,"On the Probability Distribution of Velocity Circulation in Three-Dimensional Turbulence"
0205242,"Noncommutative 3D harmonic oscillator"
9902137,"Boundary terms in the AdS/CFT correspondence for spinor fields"
0002112,"Yang-Mills and Supersymmetry Covariance Must Coexist"
9907021,"D=4 Yang-Mills Correlators from NSR Strings on $AdS_5imes{S^5}$"
9310078,"Schur-Weyl Reciprocity for the Hecke Algebra of $(bb Z/rbb Z)r rak S_n$"
0303120,"Quantum Corrections on Fuzzy Sphere"
9903067,"A Comment on the Zamolodchikov c-Function and the Black String Entropy"
9901061,"Computation of Lickorishs Three Manifold Invariants using Chern-Simons Theory"
9411091,"Manifest (4,0) Supersymmetry, Sigma Models and The ADHM Instaton Construction"
9405081,"On Self-dual Gravity Structures on Ground Ring Manifolds in Two-Dimensional String Theory"
9811237,"Boundary Deformation Theory and Moduli Spaces of D-Branes"
9304124,"On a Jordan-algebraic formulation of quantum mechanics: Hilbert space construction"
9703013,"Assumption of nonvanishingness of vacuum expectation of the scalar field for spontaneous symmetry breaking is superfluous"
9604020,"Hard Thermal Loops, Quark-Gluon Plasma Response, and T=0 Topology"
9905038,"Symmetry breaking boundary conditions and WZW orbifolds"
9404126,"String theory and classical integrable systems"
9903014,"Strings and Discrete Fluxes of QCD"
9810188,"D-Branes And K-Theory"
9912041,"Quantizing Yang-Mills Theory: From Parisi-Wu Stochastic Quantization to a Global Path Integral"
9802041,"The Cosmology of M-Theory and Type II Superstrings"
9503191,"Free Field Representation of $osp(2|1)$ and $U_q(osp(2|1))$ and N=1 (q-)Superstring Correlation Functions"
9407006,"Path-integral quantization of $W_nfty$ gravity"
9404004,"Instanton Induced Large $N$ Phase Transitions in Two and Four Dimensional QCD"
9905148,"The D4-D8 Brane System and Five Dimensional Fixed Points"
9303167,"Antisymmetric tensor gauge theory"
9312128,"Structure of Multi-Anyon Wavefunctions"
0105003,"Generalized Fock Spaces and New Forms of Quantum Statistics"
0108064,"Framed knots at large N"
0302085,"Black Holes in a Compactified Spacetime"
9509099,"An action for N=4 supersymmetric self-dual Yang-Mills theory"
9905216,"On the N=2 Superstring BRST Operator"
9604093,"Quantisation of 2D-gravity with Weyl and area-preserving diffeomorphism invariances"
9208064,"Genus Zero Correlation Functions in c<1 String Theory"
9307167,"Towards a statistical mechanics of nonabelian vortices"
9312196,"Drinfeld algebra deformations and the associahedra"
0207023,"Renormalization of the Planck mass for type II superstrings on symmetric orbifolds"
9603125,"A Remark on Integrable Poisson Algebras and Two Dimensional Manifolds"
9511036,"Gaugino condensation with a linear multiplet"
0008173,"Z_N x Z_M orientifolds with and without discrete torsion"
9210025,"Rogers dilogarithm in integrable systems"
0007078,"Nielsen-Olesen Vortices in Noncommutative Abelian Higgs Model"
9801201,"The superspace geometry of gravitational Chern-Simons forms and their couplings to linear multiplets : a review"
0212116,"Correlation Functions and Massive Kaluza-Klein Modes in the AdS/CFT Correspondence"
0303260,"Finite-Temperature Supersymmetry: The Wess-Zumino Model"
9906157,"A Quantum Integrable System with Two Colour-Components in Two Dimensions"
9806042,"4D Doubleton Conformal Theories, CPT and IIB String on AdS_5 X S^5"
0012138,"A practical gauge invariant regularization of the SO(10) grand unified model"
9507056,"Baxter Equation for the QCD Odderon"
0202030,"Associativity Anomaly in String Field Theory"
9907006,"On Domain-Wall/QFT Dualities in Various Dimensions"
0106097,"A thermal instability for positive brane cosmological constant in the Randall-Sundrum cosmologies"
9810011,"Classical and Quantum $V$-algebras"
9204003,"Physics beyond quasi-particles: Spectrum and completeness of the 3 state superintegrable chiral Potts model"
9509041,"An Explicit Construction of Self-dual 2-forms in Eight Dimensions"
9410095,"Curvature Corrections to Dynamics of Domain Walls"
9202024,"Spinning Braid Group Representation and the Fractional Quantum Hall Effect"
9411212,"Relativistic Elastomechanics is a Gauge--Type Theory"
0111286,"A Non-Abelian Fourier Transform for Gauge Theories"
9802188,"Exact Operator Solution of $A_2$-Toda Field Theory"
9511075,"Numerical Experiments in String Cosmology"
9503192,"Local gravitational supersymmetry of Chern-Simons theory in the vielbein formalism"
9608121,"On the Seiberg-Witten Approach to electric-magnetic Duality"
0211278,"AdS Duals of Matrix Strings"
9310086,"Effective Critical Exponents for Dimensional Ccrossover and Quantum Systems from an Environmentally Friendly Renormalization Group"
9412174,"Zero-mode, Winding Number and Quantization of Abelian Sigma Model in (1+1) Dimensions"
9706113,"Quasi-Exactly Solvable Deformations of Gaudin Models and ``Quasi-Gaudin Algebras"
9701017,"Two-dimensional Yang-Mills theory in the leading 1/N expansion revisited"
9911092,"Superfield BRST Charge and the Master Action"
0104118,"Warped compactification on Abelian vortex in six dimensions"
9809136,"On the dimensional dependence of the electromagnetic duality groups"
9211101,"elta-expansion and self-consistent calculation"
9701072,"BFFT quantization with nonlinear constraints"
9911194,"Perturbative Relations between Gravity and Gauge Theory"
9305016,"Entropy of Lovelock Black Holes"
9811234,"The SO(32) Heterotic and Type IIB Membranes"
0002240,"Complete classification of reflexive polyhedra in four dimensions"
9811123,"Finite-size energy levels of the superintegrable chiral Potts model"
9610176,"String Solutions to Supergravity"
9711147,"The upper limit on the graviton mass"
0205182,"Worldline formalism in a gravitational background"
9709139,"On The M(atrix)-Model For M-Theory On $T^6$"
9809044,"Aspects of Six Dimensional Supersymmetric Theories"
9602136,"Supersymmetry and Attractors"
9808171,"Comment on the paper ``The universal chiral partition function for exclusion statistics"
9211066,"Difference equations for the correlation functions of the eight vertex model"
0106232,"Noncommutativity in linear dilaton background"
9709179,"The Gross-Neveu Model with Chemical Potential; An Effective Theory for Solitonic-Metallic Phase Transition in Polyacetylene?"
9205096,"Thermal history of the string universe"
9511070,"Geometric construction of the classical $R$-matrices for the elliptic and trigonometric Calogero-Moser systems"
9601176,"Effective Action of Spontaneously Broken Gauge Theories"
9707160,"Strong/Weak Coupling Duality Relations for Non-Supersymmetric String Theories"
9611154,"Bosonized Formulation of Lattice QCD"
0008045,"Dimensional regularization of nonlinear sigma models on a finite time interval"
9501002,"Super-${au}_{3}$QED and the dimensional reduction of $N$$=$$1$ super-{QED}$_{2+2}$"
0111138,"The Virtual Black Hole in 2d Quantum Gravity and its Relevance for the S-matrix"
9603092,"Dissipation and Topologically Massive Gauge Theories in Pseudoeuclidean Plane"
0303166,"Anomaly in conformal quantum mechanics: From molecular physics to black holes"
9304120,"The Free Quon Gas Suffers Gibbs Paradox"
0304119,"Effective Superpotentials via Konishi Anomaly"
9607018,"Integrable Generalized Thirring Model"
0009192,"Supersymmetric Gauge Anomaly with General Homotopic Paths"
0011102,"A Novel Mass Hierarchy and Discrete Excitation Spectra from Quantum-Fluctuating D-branes"
9507048,"p-Brane Democracy"
9412107,"Topological Structures in QCD at High ${T}$"
0002221,"Knot Theory from a Chern-Simons Gauge Theory Point of View"
0207222,"Wilson line correlators in two-dimensional noncommutative Yang-Mills theory"
9312175,"Two-Dimensional Quantum Gravity in Temporal Gauge"
9808043,"Two-Matrix model with ABAB interaction"
9604173,"Generic scaling relation in the scalar $hi^{4}$ model"
9511041,"The O(N) sigma-model Laplacian"
0105281,"Hidden Symmetry of a Fluid Dynamical Model"
9410107,"True Functional Integrals in Algebraic Quantum Field Theory"
0003281,"Hyperbolic Spaces in String and M-Theory"
9307148,"Wilson loops in four-dimensional quantum gravity"
9710145,"Hard-Soft Renormalization and the Exact Renormalization Group"
0001120,"Pair Production of charged vector bosons in supercritical magnetic fields at finite temperatures"
9206023,"On String Field Theory and Effective Actions"
0009005,"QED_{2+1}: Compton effect on Dirac-Landau electrons"
0104053,"Perturbation theory for bound states and resonances where potentials and propagators have arbitrary energy dependence"
9312017,"Universality and Scaling at the Onset of Quantum Black Hole Formation"
9703062,"Wrapping the M Theory Five-Brane on K3"
9804104,"Donaldson invariants for nonsimply connected manifolds"
0009079,"Polarization of the Massless Fermionic Vacuum in the Background of a Singular Magnetic Vortex in 2+1-Dimensional Space-Time"
0204145,"Duality and Spontaneously Broken Supergravity in Flat Backgrounds"
9904120,"Cosmology vs Holography"
9210110,"Quantum Einstein-Maxwell Fields: A Unified Viewpoint from the Loop Representation"
9412197,"The Solution of the d-Dimensional Twisted Group Lattices"
9904159,"Paulis Term and Fractional Spin"
0210018,"Asymptotically embedded defects"
9808125,"Duality for SUxSO and SUxSp via Branes"
0005063,"On The BRST Formulation of Diffeomorphism Invariant 4D Quantum Gravity"
9402116,"Cayley-Klein Lie Algebras and their Quantum Universal Enveloping Algebras"
9903009,"Tunneling and Nucleation Rate in the (ambdahi^4/4! + igmahi^6/6!)_3 Model"
0107156,"Randall-Sundrum Scenario at Nonzero Temperature"
9507152,"Bosonization of Fermion Determinants"
9604044,"Integrable Structure of Conformal Field Theory II Q-operator and DDV equation"
9810104,"A manifestly gauge invariant exact renormalization group"
0011001,"The action of N=4 Super Yang-Mills from a chiral primary operator"
9812069,"On Massive Vector Bosons and Abelian Magnetic Monopoles in D=(3+1): a Possible Way to Quantise the Topological Mass Parameter"
9407175,"Four Dimensional Yang - Mills Theory in Local Gauge Invariant Variables"
9403082,"Symmetry Properties of the Effective Action for High-Energy Scattering in QCD"
0106168,"Energy conditions and classical scalar fields"
9804027,"The Higgs Branch of Impurity Theories"
0103215,"One-Loop Effective Action for the Extended Spinor Electrodynamics with Violation of Lorentz and CPT Symmetry"
9407095,"Parity and Fermions in Front-Form: An Unexpected Result"
0012137,"Non-commutative Branes from M-theory"
9705198,"The Yukawa Coupling in Three Dimensions"
0201162,"Scalar Synchrotron Radiation in the Schwarzschild-anti-de Sitter Geometry"
9801056,"General Structure of Conformal Anomaly and 4 Dimensional Photon-Dilaton Gravity"
9607059,"Complete Positivity and the K K-bar system"
9401086,"A Bilocal Field Approach to the Large-N Expansion of Two-Dimensional (Gauge) Theories"
0005268,"Large N Expansion From Fuzzy AdS_2"
9405172,"Event Symmetric Open String Field Theory"
9311124,"Distance dependent statistics in a P,T-invariant model"
9503226,"Target Space Duality between Simple Compact Lie Groups and Lie Algebras under the Hamiltonian Formalism: I Remnants of Duality at the Classical Level"
0005272,"A Consistent Noncommutative Field Theory: the Wess-Zumino Model"
0212230,"Critical Temperature of the Deconfining Phase Transition in (2+1)d Georgi-Glashow Model"
0304069,"Ghosts in a Mirror"
0209066,"Newton potential in deSitter braneworld"
0201161,"Gauge invariant operators in field theories on non-commutative spaces"
9307045,"String Field Theory of Noncritical Strings"
9511142,"Threshold amplitudes in field theories and integrable systems"
9708035,"Axial Anomaly from the BPHZ regularized BV master equation"
0001107,"Randall-Sundrum Gauge in the Brane World"
0206125,"Einstein billiards and overextensions of finite-dimensional simple Lie algebras"
9702182,"The Ruijsenaars-Schneider Model"
9906147,"Effective field theory approach to N=4 supersymmetric Yang-Mills at finite temperature"
9910253,"Solution of the quantum inverse problem"
0110175,"Closed universes can satisfy the holographic principle in three dimensions"
9810020,"Seiberg Duality and e+ e- Experiments"
0201075,"Calculating the Prepotential by Localization on the Moduli Space of Instantons"
0301246,"Two-Graviton Interaction in PP-Wave Background in Matrix Theory and Supergravity"
0203022,"Discrete mechanics Based on Finite Element Methods"
0101207,"Background Independent Open String Field Theory with Constant B field On the Annulus"
9309032,"Motion of Wavefunction Zeros in Spin-Boson Systems"
0006221,"Casimir Energy in Non-Covariant Gauges"
0010258,"Numerical Black Hole Interiors and String Cosmology Initial Conditions"
0009164,"Black Hole Thermodynamics, Induced Gravity and Gravity in Brane Worlds"
9512066,"Twistors and supersymmetry"
9704210,"Electromagnetic self interaction in strings"
0103156,"The Promise of String Cosmology"
9505080,"Supersymmetries in Free Fermionic Strings"
9604169,"The Noncommutative Constraints on the Standard Model a la Connes"
9810004,"D-brane Scattering in IIB String Theory and IIB Matrix Model"
0304005,"Fermionic Ghosts in Moyal String Field Theory"
0004105,"On gauge fields - strings duality as an integrable system"
0007188,"Manifest covariance and the Hamiltonian approach to mass gap in (2+1)-dimensional Yang-Mills theory"
9503003,"Central potential and examples of hidden algebra structure"
0302039,"Analytical approximation of the stress-energy tensor of a quantized scalar field in static spherically symmetric spacetimes"
9611116,"Exercises in equivariant cohomology and topological theories"
9704037,"Integrable Symplectic Trilinear Interaction Terms for Matrix Membranes"
9402108,"New insight into BRST anomalies in superstring theory"
9306114,"Field-enlarging transformations and chiral theories"
0304094,"Exact solutions for supersymmetric stationary black hole composites"
9912073,"Absorption by Double-Centered D3-Branes and the Coulomb Branch of N=4 SYM Theory"
9607166,"Brick wall and quantum statistical entropy of black hole"
9403114,"Coherent States for Quantum Compact Groups"
0111033,"Exotic galilean symmetry and the Hall effect"
9604077,"Topological Amplitudes in Heterotic Superstring Theory"
9707259,"Matrix Description of M-theory on $T^6$"
0112242,"Gauge-invariant quark and gluon fields in QCD: dynamics, topology, and the Gribov ambiguity"
9606108,"A Canticle on (4,0) Supergravity-Scalar Multiplet Systems for a ``Cognoscente"
0105121,"Hypermultiplet effective action: N = 2 superspace approach"
0110001,"Abelian Higgs Hair for Rotating and Charged Black Holes"
9711187,"A class of two-dimensional Yang-Mills vacua and their relation to the non-linear sigma model"
9506043,"A remark on the high--energy quark--quark scattering and the eikonal approximation"
9710112,"On The Beta-Function in N=2 Supersymmetric Yang-Mills Theory"
9912236,"SO(d,d) Transformations of Ramond-Ramond Fields and Space-time Spinors"
9702013,"Tetrahedron Reflection Equation"
9507137,"The Two Phases of Topologically Massive Compact $U(1)$ Theory"
0004081,"The Microscopic Spectral Density of the Dirac Operator derived from Gaussian Orthogonal and Symplectic Ensembles"
0112222,"Two Dimensional Conformal Field Theory on Open and Unoriented Surfaces"
0105028,"Non-renormalization theorems of Supersymmetric QED in the Wess-Zumino gauge"
9207086,"Exact solution of d=1 Kazakov-Migdal induced gauge theory"
0008135,"Post-Riemannian Merger of Yang-Mills Interactions with Gravity"
9906048,"Thermodynamics of D-brane Probes"
0210210,"Hadronic string and chiral symmetry breaking"
9510184,"Algebra of one-particle operators for the Calogero model"
9302078,"Finite-Temperature Scalar Field Theory in Static de Sitter Space"
9305180,"Roots of Unity: Representations of Quantum Groups"
0301146,"A covariant formalism for Chern-Simons gravity"
9702131,"Classical Electrodynamics of a Particle with Maximal Acceleration Corrections"
9507060,"Topological Rigid String Theory and Two Dimensional QCD"
9706044,"Generalized BRST Quantization and Massive Vector Fields"
9512031,"Solitonic Strings and BPS Saturated Dyonic Black Holes"
0108009,"Hyperbolicity of Partition Function and Quantum Gravity"
9811148,"Domain wall interacting with a black hole: A new example of critical phenomena"
0210294,"GUT Precursors and Non-Trivial Fixed Points in Higher-Dimensional Gauge Theories"
9506092,"Gauge-Yukawa Unification and The Top Quark Mass"
9509171,"Symmetry Breaking at enhanced Symmetry Points"
0201064,"Linear $igma$ Model in the Gaussian Functional Approximation"
9605155,"Fermions on lattice and chiral invariance"
9304064,"Relation between Classical and Pseudo-classical Spinning Particle"
0012234,"Anti-de-Sitter D-branes"
9706128,"String Vertices and Inner Derivations"
0107021,"Perturbative Evaluation of the Zero-Point function for Self-Interacting Scalar Field on a Manifold with Boundary"
9608044,"Massive and Massless Black Holes"
9602011,"Toward an Off - Shell 11D Supergravity Limit of M - Theory"
9304054,"Global Aspects of p-Branes"
9508143,"An SL(2,Z) Multiplet of Type IIB Superstrings"
9902109,"Light-cone formulation and spin spectrum of non-critical fermionic string"
9811120,"The Coulomb Branch of Gauge Theory from Rotating Branes"
9611167,"Generalized statistics and the algebra of observables"
9811112,"Nahm gauge fields for the torus"
9711092,"Hamiltonian Embedding of SU(2) Higgs Model in the Unitary Gauge"
9504022,"One-loop Renormalization of Black Hole Entropy Due to Non-minimally Coupled Matter"
9811091,"Nonlinear QED Effects in Strong-Field Magnetohydrodynamics"
9812222,"Spinorial density matrix equation and gauge covariance"
0012151,"Rotational Perturbations in Neveu-Schwarz-Neveu-Schwarz String Cosmology"
0203099,"Cosmological perturbations and short distance physics from Noncommutative Geometry"
9209098,"Anyonic States in Chern-Simons Theory"
0207180,"Some Noncommutative Multi-instantons from Vortices in Curved Space"
0008121,"Generalized Fractional Supersymmetry associated to different species of anyons"
9410111,"Derivative Expansion in Quantum Theory of Gravitation"
0011205,"Nielsen-Olesen vortices in noncommutative space"
9911108,"SUSY-Extended Field Theory"
9408049,"A Nonstandard Supersymmetric KP Hierarchy"
9607152,"Quaternion Analysis"
0010155,"An overview of new supersymmetric gauge theories with 2-form gauge potentials"
9710235,"Ground State in Gluodynamics and Quark Confinement"
0011113,"Domain walls in supersymmetric QCD: The taming of the zoo"
0204254,"Supersymmetry Breaking and alpha-Corrections to Flux Induced Potentials"
0102171,"Nonlocal Regularization and Spontaneously Broken Abelian Gauge Theories for an Arbitrary Gauge Parameter"
0107224,"Abelian Higgs Hair for AdS-Schwarzschild Black Hole"
9305062,"Teleportation of Quantum States"
9402016,"O(2,2) Transformations and the String Geroch Group"
9206082,"BRS Operators and Covariant Derivatives in Loop Space for P-Branes Coupled to Yang-Mills"
0102035,"Anti-de Sitter no-hair, AdS/CFT and the brane-world"
0111013,"Dualities in Quantum Hall System and Noncommutative Chern-Simons Theory"
9403058,"Chaotic Coupling Constants"
0003242,"On the Landau-Ginzburg description of Boundary CFTs and special Lagrangian submanifolds"
9808186,"A proof of quark confinement in QCD"
0003140,"Critical thermodynamics of the two-dimensional systems in five-loop renormalization-group approximation"
9910146,"Holography in a quantum spacetime"
0009136,"Black Hole Radiation On and Off the Brane"
9612222,"Strings from IIB Matrices"
0110258,"Generalized Weyl Solutions"
9707242,"An Introduction to Superstring Theory and its Duality Symmetries"
0004030,"A Note On Holographic Ward Identities"
9904164,"Energy-Momentum Conservation and Holographic S-Matrix"
0007208,"Super-Calogero-Moser-Sutherland systems and free super-oscillators : a mapping"
9401059,"The spectrum of the QCD Dirac operator and chiral random matrix theory: the threefold way"
9404010,"Some Classical and Quantum Algebras"
0111263,"Entropy of Operator-valued Random Variables: A Variational Principle for Large N Matrix Models"
0006222,"BPS Solutions and New Phases of Finite-Temperature Strings"
9711159,"Zeta-function regularization and the thermodynamic potential for quantum fields in symmetric spaces"
9611122,"Scale Factor Duality and the Energy Condition Inequalities"
0209099,"Massive Vacua of N=1* Theory and S-duality from Matrix Models"
9307117,"Canonical Quantisation in nA=0 gauges"
9612052,"F-theory, Geometric Engineering and N=1 Dualities"
9907083,"A Matrix Model for Type 0 Strings"
0003083,"Searching for S-duality in Gravitation"
0001092,"Gravity in the brane-world for two-branes model with stabilized modulus"
9609164,"Renormalization group functions of QCD in large N_f"
9703100,"Dynamics of N=2 Supersymmetric Gauge Theories in Three Dimensions"
9410220,"Finite-Difference Equations in Relativistic Quantum Mechanics"
9909020,"Non-Renormalization Theorems for Operators with Arbitrary Numbers of Derivatives in ${al N}=4$ Yang Mills Theory"
9312059,"Two-Dimensional Gravity and Nonlinear Gauge Theory"
9802107,"Eight-Dimensional Self-Dual Spaces"
0203230,"Significance of Negative Energy States in Quantum Field Theory $(1) $"
9907093,"Regular and irregular boundary conditions in AdS/CFT correspondence for spinor field"
0105259,"Normal Coordinates and Primitive Elements in the Hopf Algebra of Renormalization"
9605192,"Seiberg-Witten theory, monopole spectral curves and affine Toda solitons"
0007131,"Paramagnetic dominance, the sign of the beta function and UV/IR mixing in non-commutative U(1)"
9210045,"Strings and QCD?"
0203157,"Low-energy structure of six-dimensional open-string vacua"
9409019,"Spontaneous symmetry breaking of (1+1)-dimensional $f hi^4$ theory in light-front field theory (III)"
9411210,"Lectures on 2D Yang-Mills Theory, Equivariant Cohomology and Topological Field Theories"
9305069,"Dilaton, moduli and string/five-brane duality as seen from four dimensions"
9801118,"Canonical Equivalence between Super D-string and Type IIB Superstring"
0009100,"Open Descendents of U(2N) Orbifolds at Rational Radii"
0008099,"Stckelberg Field Shiftting Quantization of Free-Particle on D-Dimensional Sphere"
9310173,"The Dirac-Coulomb Problem for the $appa$-Poincare Quantum Group"
9907042,"Quantum Symmetry Reduction for Diffeomorphism Invariant Theories of Connections"
0005103,"K-Theory Torsion"
9807067,"String Threshold corrections in models with spontaneously broken supersymmetry"
0210264,"Harmonic oscillator with minimal length uncertainty relations and ladder operators"
9711030,"Softly Broken MQCD and the Theta Angle"
9507085,"On the Uniqueness of the Twisted Representation in the Z_2 Orbifold Construction of a Conformal Field Theory from a Lattice"
9510101,"Supersymmetric Yang-Mills Systems And Integrable Systems"
9404142,"A three parameter invariant of oriented links"
0001031,"Star-Product and Massless Free Field Dynamics in $AdS_4$"
0110277,"Supersymmetry reduction of N-extended supergravities in four dimensions"
9312133,"Generalized Bethe Ansatz Equations for Hofstadter Problem"
0011279,"Supergravity Duals for N=2 Gauge Theories"
0003228,"Proof of a Symmetrized Trace Conjecture for the Abelian Born-Infeld Lagrangian"
0212015,"Radion-induced graviton oscillations in the two-brane world"
0008136,"The extremal limit of D-dimensional black holes"
0109094,"Flows on quaternionic-Kaehler and very special real manifolds"
9610140,"Aspects of Type IIB Theory on ALE Spaces"
0108203,"Lightfront Formalism versus Holography&Chiral Scanning"
9812036,"Hyperbolic Numbers and the Dirac Spinor"
9709124,"String Solitons and Black Hole Thermodynamics"
0211105,"Poincare covariant mechanics on noncommutative space"
0111222,"Exact Correlators of Giant Gravitons from dual N=4 SYM"
9912017,"Family of Boundary Poisson Brackets"
9503188,"Zeta-Functions for Non-Minimal Operators"
9812104,"Quantum Gravity at the Planck Length"
0201142,"On the absence of simultaneous reflection and transmission in integrable impurity systems"
9901164,"Non-local symmetries of the closed N=2 string"
9408141,"Mathematical remarks on the cohomology of gauge groups and anomalies"
0003179,"Schwinger-Dyson = Wheeler-DeWitt: gauge theory observables as bulk operators"
9302072,"Instantons and the Ground State of the Massive Schwinger Model"
0112247,"SU(3)X SU(2)XU(1) Chiral Models from Intersecting D4-/D5-branes"
0010037,"Statistics of the Composite System"
9309128,"The massive Schwinger model with $SU(2)_{f}$ on the light cone"
0107091,"The asymptotic symmetry of de Sitter spacetime"
9308140,"On the equivalence between the unified and standard versions of constraint dynamics"
9701160,"Path-integral fermion-boson decoupling at finite temperature"
0104215,"Gauging Isometries on Hyperkahler Cones and Quaternion-Kahler Manifolds"
9706160,"BRST Symmetries for the Tangent Gauge Group"
0003299,"Standard Cosmology from Sigma-Model"
9808069,"Branes, Times and Dualities"
0210291,"Exact Superpotentials for Theories with Flavors via a Matrix Integral"
9701093,"Effects of D-instantons"
